pfct_sn,pfct_nm,addr,instl_ymd,instl_place_cd_nm,prvt_pblc_yn_cd_nm,idrodr_cd_nm,incld_water,updated_date
569989,효천1지구 중흥에스클래스 리버티 유아놀이터(102동 측면),"광주광역시 남구 효천중앙로 21 (임암동, 효천1지구 중흥S클래스 리버티 아파트)",2019-07-09,주택단지,민간,실외,미포함,2024-02-16
569990,효천1지구 중흥에스클래스 리버티 어린이놀이터2 (105동 앞),"광주광역시 남구 효천중앙로 21 (임암동, 효천1지구 중흥S클래스 리버티 아파트)",2019-07-09,주택단지,민간,실외,미포함,2024-02-16
570015,효천1지구 중흥에스클래스 리버티 실내놀이시설,"광주광역시 남구 임암동 628-17, 효천A2블럭",2019-07-20,주택단지,민간,실외,미포함,2024-02-16
570303,치평어린이공원 제3놀이시설,광주광역시 서구 상무공원로 58 (치평동) 1171-9(치평어린이공원),2019-03-29,주택단지,민간,실외,미포함,2024-02-16
570361,동구 어린이집,광주광역시 동구 구성로 229 (계림동),2019-08-22,주택단지,민간,실외,미포함,2024-02-16
570394,첨단 대라수2차 주상복합(201동 4F 전면),광주광역시 광산구 쌍암동 광주광역시 광산구 쌍암동 689-17,2019-08-05,주택단지,공공,실외,미포함,2024-02-16
570425,광주호반써밋플레이스아파트 102동 옆 어린이놀이터,광주광역시 서구 무진대로 919 (광천동),2019-08-15,주택단지,민간,실외,미포함,2024-02-16
570551,창조어린이집,"광주광역시 북구 각화대로 33 (각화동, 금호타운) 창조어린이집",2019-09-06,주택단지,민간,실외,미포함,2024-02-16
570666,본촌힐스테이트아파트 키즈존,광주광역시 북구 본촌마을길 157-21 (본촌동) 힐스테이트 본촌주민시설 키즈존,2019-09-30,주택단지,민간,실외,미포함,2024-02-16
570712,광주광역시 우산LH1단지 어린이놀이터-1(단지 내 어린이집 옆),광주광역시 광산구 무진대로 246-7 (우산동)[*미고시] 광주광역시 우산LH1단지(우산동 1599-1),2019-10-05,주택단지,민간,실외,미포함,2024-02-16
570713,광주광역시 우산LH1단지 어린이놀이터-2(옥상 3층),광주광역시 광산구 무진대로 246-7 (우산동)[*미고시] 우산동 1599-1,2019-10-05,주택단지,민간,실외,미포함,2024-02-16
570735,빛고을농촌테마공원 영유아 실내놀이 체험시설,광주광역시 남구 양과동 1237-5,2019-09-23,주택단지,민간,실외,미포함,2024-02-16
570740,푸른마을 다함께 돌봄센터 놀이시설,광주광역시 동구 계림로20번길 13 (계림동),2019-09-21,주택단지,민간,실외,미포함,2024-02-16
570741,도나우프리아파트 어린이놀이터,광주광역시 서구 화정동 23-16,2019-09-26,주택단지,민간,실외,미포함,2024-02-16
570806,제일풍경채에듀파크1차 어린이놀이방,"광주광역시 남구 효우로 332-10 (행암동, 제일풍경채에듀파크1단지) 행암동, 제일풍경채에듀파크 1차아파트",2019-09-30,주택단지,민간,실외,미포함,2024-02-16
570870,동우아스트로 어린이놀이터,광주광역시 북구 중흥동 252-22 동우아스트로아파트,2019-10-14,주택단지,민간,실외,미포함,2024-02-16
570893,첨단 대라수3차 주상복합,"광주광역시 광산구 임방울대로825번길 22-77 (쌍암동, 첨단대라수3차) 첨단 대라수3차 주상복합",2019-09-05,주택단지,민간,실외,미포함,2024-02-16
570901,캠핑앤 실내놀이시설,광주광역시 남구 효덕로 213 (행암동) H타워 4층 (캠핑앤),2019-10-01,주택단지,민간,실외,미포함,2024-02-16
570911,운남진아리채 리버힐즈 105동 앞 어린이놀이터,광주광역시 광산구 목련로273번길 23 (운남동) 관리사무소,2019-09-30,주택단지,민간,실외,미포함,2024-02-16
570954,광산구 우산동 동부센트레빌 아파트 103동 옆 놀이시설,광주광역시 광산구 무진대로 279 (우산동)[*미고시] 우산동 1588-1,2019-10-10,주택단지,민간,실외,미포함,2024-02-16
570995,운남진아리채 리버힐즈 어린이집 뒤 유아놀이터,광주광역시 광산구 목련로273번길 23 (운남동) 관리사무소,2019-10-10,주택단지,민간,실외,미포함,2024-02-16
571056,상무 양우내안애 아파트 어린이놀이터1(101동 옆),광주광역시 서구 백석길 22-14 (마륵동),2019-10-18,주택단지,민간,실외,미포함,2024-02-16
571137,윤슬의아침 타운하우스 106동 옆 놀이터,광주광역시 광산구 북문대로 575-21 (수완동),2019-10-29,주택단지,민간,실외,미포함,2024-02-16
571207,용봉신안고운하이플러스 놀이터,광주광역시 북구 서암대로 95-29 (신안동),2019-11-04,주택단지,민간,실외,미포함,2024-02-16
571224,모아모아행복센터 내 놀이시설,광주광역시 광산구 용아로379번길 77 (산정동),2019-11-05,주택단지,민간,실외,미포함,2024-02-16
571268,무등종합사회복지관,광주광역시 북구 두암동 969-6,2019-10-30,주택단지,민간,실외,미포함,2024-02-16
571289,광주 동구 햇살좋은어린이집 놀이시설,광주광역시 동구 운림길 51 (운림동),2019-11-06,주택단지,민간,실외,미포함,2024-02-16
571387,첨단진아리채 101동 옆 어린이놀이터1,"광주광역시 북구 용두마을2길 12 (용두동, 첨단진아리채 아파트)",2019-10-30,주택단지,민간,실외,미포함,2024-02-16
571444,동림한우촌,광주광역시 북구 동림동 885-6,2019-10-30,주택단지,민간,실외,미포함,2024-02-16
571505,상무 양우내안애 104동 옆 어린이놀이터2,광주광역시 서구 백석길 22-14 (마륵동),2019-11-01,주택단지,민간,실외,미포함,2024-02-16
571567,운암산대광로제비앙 어린이놀이터1,광주광역시 북구 동림동 627,2019-11-25,주택단지,민간,실외,미포함,2024-02-16
571568,운암산대광로제비앙 어린이놀이터2,광주광역시 북구 동림동 627,2019-11-25,주택단지,민간,실외,미포함,2024-02-16
571569,운암산대광로제비앙 어린이놀이터3,광주광역시 북구 동림동 627,2019-11-25,주택단지,민간,실외,미포함,2024-02-16
571570,운암산대광로제비앙 어린이놀이터4,광주광역시 북구 동림동 627,2019-11-25,주택단지,민간,실외,미포함,2024-02-16
571673,중흥S클래스에코파크 키즈룸,"광주광역시 남구 효천3로 110 (임암동, 중흥 S-클래스 에코파크)",2019-12-03,어린이집,민간,실외,미포함,2024-02-16
571708,우산동중흥s클래스센트럴아파트 113동 뒤 놀이터,광주광역시 광산구 금봉로 106 (우산동)[*미고시],2019-12-05,어린이집,민간,실외,미포함,2024-02-16
571801,첨단진아리채 108동 뒤 어린이놀이터 2,"광주광역시 북구 용두마을2길 12 (용두동, 첨단진아리채 아파트)",2019-11-15,주택단지,민간,실외,미포함,2024-02-16
571802,첨단진아리채 110동 앞 어린이놀이터3,"광주광역시 북구 용두마을2길 12 (용두동, 첨단진아리채 아파트)",2019-11-15,주택단지,민간,실외,미포함,2024-02-16
571844,광주효천1 LH3단지아파트 어린이놀이터,광주광역시 남구 효천중앙로 35 (임암동),2019-12-17,주택단지,민간,실외,미포함,2024-02-16
571953,광주첨단 행복주택 2단지 어린이놀이터(3층),"광주광역시 광산구 임방울대로825번길 9 (쌍암동, 광주첨단 LH 2단지) 광산구 쌍암동 683-2",2019-12-27,어린이집,민간,실외,미포함,2024-02-16
571954,광주첨단 행복주택 3단지 어린이놀이터(4층),"광주광역시 광산구 임방울대로825번길 9 (쌍암동, 광주첨단 LH 2단지) 광산구 쌍암동 683-2",2019-12-27,주택단지,민간,실외,미포함,2024-02-16
571956,광주광역시 우산동 중흥s클래스 센트럴아파트 놀이터1 103동 앞,광주광역시 광산구 금봉로 106 (우산동)[*미고시],2019-12-23,주택단지,민간,실외,미포함,2024-02-16
571957,광주광역시 우산동 중흥s클래스 센트럴아파트 놀이터2 104동 앞,광주광역시 광산구 금봉로 106 (우산동)[*미고시],2019-12-23,주택단지,민간,실외,미포함,2024-02-16
571958,광주광역시 우산동 중흥s클래스 센트럴아파트 놀이터3 107동 뒤,광주광역시 광산구 금봉로 106 (우산동)[*미고시],2019-12-23,주택단지,민간,실외,미포함,2024-02-16
571959,광주광역시 우산동 중흥s클래스 센트럴아파트 놀이터5 110동 앞,광주광역시 광산구 금봉로 106 (우산동)[*미고시],2019-12-23,주택단지,민간,실외,미포함,2024-02-16
571960,광주광역시 우산동 중흥s클래스 센트럴아파트 놀이터6 122동 앞,광주광역시 광산구 금봉로 106 (우산동)[*미고시],2019-12-23,주택단지,민간,실외,미포함,2024-02-16
572142,외촌어린이공원 놀이시설,광주광역시 북구 연제동 47-4,2020-01-14,어린이집,민간,실외,미포함,2024-02-16
572143,힐스테이트연제아파트 104동 어린이놀이터,"광주광역시 북구 양일1로 31 (연제동, 힐스테이트 연제)",2019-12-28,주택단지,민간,실외,미포함,2024-02-16
572144,힐스테이트연제아파트 108동 어린이놀이터,"광주광역시 북구 양일1로 31 (연제동, 힐스테이트 연제)",2019-12-28,주택단지,민간,실외,미포함,2024-02-16
572152,신창유탑유블레스아파트 유아놀이터,광주광역시 광산구 신창동 683-8,2019-12-20,주택단지,민간,실외,미포함,2024-02-16
572153,신창유탑유블레스아파트 어린이놀이터,광주광역시 광산구 신창동 683-8,2019-12-20,주택단지,공공,실외,미포함,2024-02-16
572163,광주첨단 행복주택 1단지,"광주광역시 광산구 첨단중앙로152번길 6-8 (쌍암동, 광주첨단 LH 1단지)",2019-12-27,주택단지,민간,실외,미포함,2024-02-16
572266,용두어린이공원 어린이놀이시설,광주광역시 북구 용두동 164-1,2020-01-28,주택단지,민간,실외,미포함,2024-02-16
572394,광주 송정 중흥S클래스 실내놀이시설,광주광역시 광산구 금봉로 106 (우산동) 지하 1층,2020-01-31,주택단지,민간,실외,미포함,2024-02-16
572436,내남 진아리채2차 어린이놀이터(201동앞),광주광역시 동구 내남동 (501-260) 광주광역시 동구 내남동 904 (진아리채2차아파트),2020-01-28,주택단지,민간,실외,미포함,2024-02-16
572438,내남 진아리채2차 유아놀이터(208동뒤),광주광역시 동구 내남동 (501-260) 광주광역시 동구 내남동 904 (진아리채2차아파트),2020-01-28,어린이집,민간,실외,미포함,2024-02-16
572563,중해 마루힐아파트 실외놀이터,"광주광역시 광산구 임방울대로825번길 60-6 (쌍암동, 첨단중해마루힐) 중해마루힐아파트 주상복합 5층",2020-01-29,주택단지,민간,실외,미포함,2024-02-16
572566,힐스테이트연제아파트 112동 어린이놀이터,"광주광역시 북구 양일1로 31 (연제동, 힐스테이트 연제)",2020-02-10,주택단지,민간,실외,미포함,2024-02-16
572680,소촌2차 국제미소래아파트 어린이놀이터,광주광역시 광산구 소촌로42번길 163 (소촌동) 소촌2차 국제미소래아파트,2020-02-19,주택단지,민간,실외,미포함,2024-02-16
572982,외촌어린이공원 유아놀이터,광주광역시 북구 연제동 47-4,2020-03-10,어린이집,민간,실외,미포함,2024-02-16
573056,첨단대라수3차 아파트 실내놀이시설,"광주광역시 광산구 임방울대로825번길 22-77 (쌍암동, 첨단대라수3차)",2020-03-09,도시공원,공공,실외,미포함,2024-02-16
573465,광주그랜드센트럴아파트 놀이터1(110동앞),광주광역시 동구 경양로235번길 1 (계림동) 그랜드센트럴아파트,2020-04-16,도시공원,공공,실외,미포함,2024-02-16
573466,광주그랜드센트럴아파트 놀이터2(112동옆),광주광역시 동구 경양로235번길 1 (계림동) 그랜드센트럴아파트,2020-04-16,주택단지,민간,실외,미포함,2024-02-16
573467,광주그랜드센트럴아파트 놀이터3(109동옆),광주광역시 동구 경양로235번길 1 (계림동) 그랜드센트럴 아파트,2020-04-16,주택단지,민간,실외,미포함,2024-02-16
573468,광주그랜드센트럴아파트 놀이터4(114동앞),광주광역시 동구 경양로235번길 1 (계림동) 그랜드센트럴아파트,2020-04-16,주택단지,민간,실외,미포함,2024-02-16
573469,광주그랜드센트럴아파트 유아놀이터(101동뒤),광주광역시 동구 경양로235번길 1 (계림동) 그랜드센트럴아파트,2020-04-16,아동복지시설,민간,실외,미포함,2024-02-16
573604,일진스위트포레 108동앞 놀이터,광주광역시 남구 고싸움로164번길 20 (지석동) 108동앞 놀이터,2020-04-24,어린이집,민간,실외,미포함,2024-02-16
573605,일진스위트포레 105동앞 놀이터,광주광역시 남구 고싸움로164번길 20 (지석동) 105동앞 놀이터,2020-04-24,주택단지,민간,실외,미포함,2024-02-16
573981,아이플러스 키즈카페,광주광역시 서구 화정로244번길 7 (화정동) 202호(2층),2019-02-25,주택단지,민간,실외,미포함,2024-02-16
574073,힐스테이트연제아파트 실내놀이터,"광주광역시 북구 양일1로 31 (연제동, 힐스테이트 연제) 실내놀이터",2020-05-21,주택단지,민간,실외,미포함,2024-02-16
574129,첨단 대라수 어썸시티 주상복합 5층 옥상 놀이시설,광주광역시 광산구 임방울대로825번길 22-84 (쌍암동) 첨단 대라수 어썸시티 주상복합,2020-05-25,주택단지,민간,실외,미포함,2024-02-16
574137,동림동 1단지 한국아델리움아파트 어린이놀이터,광주광역시 북구 동림동 898-1,2020-05-29,주택단지,민간,실외,미포함,2024-02-16
574207,이바돔감자탕 금호점,광주광역시 서구 화개중앙로87번길 16-8 (매월동) 2층,2020-06-04,주택단지,민간,실외,미포함,2024-02-16
574434,광주광역시 육아종합지원센터 내 어린이놀이터,"광주광역시 광산구 첨단강변로 100 (쌍암동, 힐스테이트 리버파크)",2020-06-30,주택단지,민간,실외,미포함,2024-02-16
574447,금호3차아파트 어린이놀이터2,"광주광역시 서구 치평로 23 (치평동, 금호 타운)",1998-02-10,주택단지,민간,실외,미포함,2024-02-16
574751,대한예수교침례회 광주교회,광주광역시 북구 설죽로355번길 32-10 (매곡동) 광주교회,2020-07-07,주택단지,민간,실외,미포함,2024-02-16
574815,용봉동 지에이그린웰아파트 101동 앞 어린이놀이터,광주광역시 북구 용봉동 988-7,2020-06-30,주택단지,민간,실외,미포함,2024-02-16
